screen_id,doi,title,publication_date,label_a,label_b,reason_a,reason_b,route,eligibility_status,method_status
S28675,10.1021/acsestwater.5c00658,"Advanced Oxidation Processes for the Removal of Selected Antidepressants and Anxiolytics from Aqueous Matrixes: Current Status, Knowledge Gaps, and Future Perspectives",2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Review of AOPs for pharmaceutical removal from water; unrelated to OER.,"Review of advanced oxidation processes for pharmaceutical removal, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28676,10.1039/d5ta09872f,Atomic-layer-deposited Ru–RuO x mixed protective layer for improving ionic–electronic conductivity of sintered LiCoO 2 cathodes in Li-ion batteries,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Ru-RuOx protective layer for LiCoO2 battery cathodes,Ru-RuOx protective layer for Li-ion battery cathodes; not OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28677,10.1021/acsestengg.5c00892,TiO x Porous Electrodes for Wastewater Treatment by Electrooxidation: From Materials Science and Proof of Concept to Environmental Applicability,2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiOx electrode review for wastewater electrooxidation, not OER","Review of TiOx electrodes for wastewater electrooxidation, not OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28678,10.1007/s44288-026-00446-0,"Hydrogeochemical and isotopic analysis of groundwater and surface water interactions in the Southern Nyong river basin, Mbalmayo–Cameroon",2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Hydrogeochemical analysis of groundwater-surface water interactions; unrelated field.,"Hydrogeochemistry of groundwater in Cameroon; geology, unrelated.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28679,10.1002/advs.202520473,Synergistic Modulation of Ru–O Bond Covalency via Ba/Fe Co‐Doping and Oxygen‐Vacancy Engineering for Efficient Wide‐pH Oxygen Evolution,2026-02-16,POSSIBLY_RELEVANT,LIKELY_RELEVANT,"Ba/Fe co-doped RuO2 wide-pH OER catalyst, rutile RuO2",DFT OER study of Ba/Fe co-doped rutile RuO2 with adsorption energies and overpotentials.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28680,10.21203/rs.3.rs-8745493/v1,Irreducible Representation Dimensionality Determines Coupling Hierarchy and Fragility in Collinear Altermagnets,2026-02-16,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Irreducible representation theory of altermagnets; unrelated field, empty abstract.","Altermagnet physics, unrelated field.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28681,10.1039/d5ya00309a,"Uniformity, performance, and durability of roll-to-roll-coated iridium oxide electrolyzer catalyst layers",2026-01-01,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"Iridium oxide electrolyzer catalyst layers, rutile oxide OER work","Roll-to-roll IrO2 (rutile) electrolyzer catalyst layers; experimental OER, no computation mentioned.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28682,10.21203/rs.3.rs-8770204/v1,Fabrication of Ternary rGO/MnO2/ZIF 8 Composite Electrode through Electrophoretic Deposition Method for Supercapacitor Application,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,rGO/MnO2/ZIF-8 supercapacitor electrode; unrelated to OER,"rGO/MnO2/ZIF-8 supercapacitor electrode, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28683,10.1038/s41467-026-69719-z,Simultaneous promotion of photocatalytic CH4 conversion and H2O2 production via nanopore water confinement,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Photocatalytic CH4 conversion, no OER calculation",Photocatalytic CH4/H2O2 production study with MD; not an OER CHE calculation.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28684,10.21203/rs.3.rs-8605869/v1,Universal and scalable synthesis of ultrahigh-density single-atom libraries on metal oxides,2026-02-17,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Synthesis of single-atom libraries on metal oxides; no abstract detail, not rutile/OER specific.","Synthesis of single-atom libraries on metal oxides; vague, may include OER.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28685,10.3390/cryst16020145,Chemical Controls on the Green Coloration of the Novel Gem Quartzite “Feizhoucui”: A CIE L*a*b* Colorimetric Study,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Quartzite gemstone coloration mineralogy, unrelated",Colorimetric/mineralogical study of green gem quartzite.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28686,10.1016/j.cattod.2026.115740,Investigating the photoactivity of CuO-TiO (Home Prepared) composites for H production by photoreforming under natural solar light in a pilot plant photoreactor,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CuO-TiO2 (anatase/rutile) composite for solar photoreforming H2 production; not OER.,"Cu2O-TiO2 photocatalytic H2 production; hydrogen evolution, no OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28687,10.1039/d5cc07243c,"Construction, computation, and characterisation of spin-control powered catalysts for oxygen electrocatalysis",2026-01-01,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,Computation and characterization of spin-controlled oxygen electrocatalysts; may include rutile oxides.,Review of computation and characterization of spin-controlled oxygen electrocatalysts,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28688,10.1016/j.cej.2026.174313,Rutile nanoparticles decorated onto permanently polarized hydroxyapatite for polypropylene solar photodegradation,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiO2 photodegradation of microplastics, no OER or computation","Rutile TiO2 nanoparticles for photodegradation of polypropylene microplastics, not OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28689,10.1007/s11244-025-02253-2,Performance and Mechanism of Biosynthesised ZnO Nanoparticles-Based Gum Arabic in Electrocatalysis and Photoelectrocatalysis Degradation of Indigo Carmine Dye,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,ZnO nanoparticle electrocatalytic dye degradation; not rutile OER.,ZnO nanoparticle electro/photoelectrocatalytic dye degradation; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28690,10.1002/cssc.202502650,Mechanochemical Deep Impact: Delivering Sustainable Synthesis and Hydrogen Innovation,2026-02-16,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,Mechanochemical hydrogen generation and TiO2 photocatalyst activation; not OER.,Mechanochemical TiO2 hydrogen production/water-splitting; could touch OER.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28691,10.1038/s41467-026-69547-1,Engineering Co-ion vacancy in dynamically reconstructed Co-based catalysts for practical anion-exchange membrane electrolysis,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Co-vacancy Sr-CoOOH OER catalyst; non-rutile oxyhydroxide.,Co-vacancy Sr-CoOOH OER catalyst; non-rutile family.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28692,10.1002/anie.202524978,Targeted Formation of Bidentate Carbonates at Alkaline Sites for Efficient CO 2 Photomethanation,2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CoAl oxide catalyst for CO2 photomethanation; not OER.,"CO2 photomethanation on CoAl oxide, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28693,10.1039/d5qi02443a,Size-dependent electronic structure of titanium-oxo-alkoxides: exploring quantum confinement at the smallest sizes,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Electronic structure of Ti-oxo-alkoxide clusters; not catalysis/OER related.,Electronic structure of titanium-oxo-alkoxide clusters; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28694,10.1039/d5sc08929h,"Flexoelectric catalysis: mechanisms, material designs, and synergistic strategies",2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Flexoelectric catalysis review, no rutile OER",Review of flexoelectric catalysis mechanisms; no rutile oxide OER content.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28695,10.30544/mmd74,"Titanium: Abundance, Properties, Recovery from Red Mud and Applications of a Strategic Engineering Material",2025-12-31,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of titanium metallurgy and production, unrelated","review of titanium metallurgy/recovery, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28696,10.1029/2025tc009045,"Rapid Transition From High‐Pressure Metamorphism to Exhumation Driven by Orogen‐Parallel Extensional Shearing (Adula Unit, Eastern Central Alps)",2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"High-pressure metamorphism and exhumation in the Alps, geoscience",Structural geology/exhumation of eclogite; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28697,10.1007/s11356-026-37504-6,"S, N, P, and B-doped bio-carbons as dual catalysts for tetracycline degradation via the heterogeneous electro-Fenton process",2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Doped bio-carbon dual catalysts for ORR/electro-Fenton; no OER, no rutile.","Bio-carbon dual catalysts for ORR/electro-Fenton, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28698,10.1002/pssr.202500463,Mapping Resonant Inelastic X‐ray Scattering Onto Electronic Structure of Iridium Compounds,2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,RIXS mapping of electronic structure of Ir compounds incl. IrO2; not OER,RIXS mapping of electronic structure in iridium compounds; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28699,10.1038/s41467-026-69682-9,High-spin transition metal atoms drive acidic oxygen evolution reactions,2026-02-18,POSSIBLY_RELEVANT,CLEARLY_IRRELEVANT,High-spin CoOx/graphdiyne acidic OER with theoretical results; not confirmed rutile but computational OER on oxide.,High-spin Co-graphdiyne catalyst for acidic OER; catalyst is not a rutile oxide.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28700,10.3389/fenvs.2026.1723208,Fe3O4 nanoparticles synthesized via green Eucalyptus globulus extract for fluoride removal under magnetic treatment,2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Green-synthesized Fe3O4 nanoparticles for fluoride removal; unrelated to OER.,"Green Fe3O4 nanoparticle synthesis for fluoride adsorption, no OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28701,10.1039/d6cc00226a,Atomically dispersed Ru–Co pairs on hollow carbon as robust catalysts for the acidic oxygen evolution reaction,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Atomically dispersed Ru-Co on carbon for acidic OER, not rutile oxide","atomically dispersed Ru-Co pairs on carbon for acidic OER, non-oxide",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28702,10.1021/acsomega.6c00414,Laser-Reduced Graphene Oxide with Ultralow Defect Density for Paper-Supported Electrochemical Capacitors,2026-02-17,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Laser-reduced graphene oxide electrodes for supercapacitors; unrelated to OER.,"Laser-reduced graphene oxide for capacitors, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28703,10.1007/s10832-026-00460-1,Low-temperature sintering of Mg2SiO4 ceramics with CaO–TiO2–P2O5 additive for enhanced microwave dielectric properties,2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Mg2SiO4 ceramics for microwave dielectric properties; unrelated field.,Mg2SiO4 ceramic dielectric sintering; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28704,10.1038/s41467-026-69274-7,Electrocatalytic C(sp3)-H bond functionalization using biomass-derived electrodes,2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Electrocatalytic C-H functionalization using RuO2-carbon electrodes; no OER calculation.,"RuO2-carbon electrodes for C-H functionalization, not OER.",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28705,10.1002/smll.202513029,Laying the Foundation for Digital Material Design of Porous Transport Electrodes for PEM Water Electrolysis With Multiscale Tomography,2026-02-18,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,Tomography of PEMWE porous transport electrode; no OER calculation,Tomography of iridium-oxide (rutile) catalyst layer in PEM water electrolyzer electrode.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28706,10.1016/j.jsames.2026.106004,U–Pb geochronology of REE–Nb–Ta–U–Th minerals in the NW Amazonian Craton: Evidence for two Mesoproterozoic mineralization events,2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"U-Pb geochronology Amazonian craton, geology","U-Pb geochronology REE mineralization, geology, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28707,10.1021/acscatal.5c08945,Challenges and Opportunities of Pretrained Machine Learning Interatomic Potentials in Heterogeneous Catalysis,2026-02-18,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,Perspective on pretrained MLIPs for heterogeneous catalysis; not OER/rutile specific,Perspective on ML interatomic potentials for heterogeneous catalysis; may address OER on oxides,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28708,10.2465/jmps.241129l,"The origin of garnet in Quaternary rhyolites of the Hime-shima Volcanic Group, east Kyushu, southwest Japan Arc",2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Garnet-bearing rhyolite petrology; geology.,Origin of garnet in rhyolites; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28709,10.1038/s41467-026-69772-8,Hidden pressure-stabilized lead reservoirs in Earth’s mantle,2026-02-18,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Mantle lead reservoir geochemistry; unrelated field.,Mantle lead reservoir geochemistry; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28710,10.66000/3110-9772.2025.01.06,Anion-Exchange Membrane Water Electrolysis: Synergistic Advances from Material Design to Device Integration,2025-11-06,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Review of AEMWE electrocatalyst/membrane design, no rutile specified",Broad review of AEM water electrolysis; not rutile-specific.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28711,10.1002/ceat.70179,High‐Performance Humidity Sensors Based on CeO 2 –Carbon Fiber Hybrid Materials,2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,CeO2-carbon fiber humidity sensor,"CeO2-carbon fiber humidity sensor, not OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28712,10.1039/d6ra00004e,Mechanochemical solid-state synthesis of Pd-based catalysts with tunable size effects for Suzuki–Miyaura coupling reaction,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pd catalysts for Suzuki-Miyaura coupling; unrelated.,Pd catalysts for Suzuki-Miyaura coupling; unrelated reaction.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28713,10.1007/s00410-026-02300-5,Apatite saturation revisited: new model formulations and applications to igneous rocks,2026-02-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Apatite saturation model for igneous rocks, geology",Apatite saturation model for igneous rocks; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28714,10.1111/jace.70589,The Drastic Influence of the TiO 2 Polymorph on the Formation of Core–Shell Structures in Na 0.5 Bi 0.5 TiO 3 –25SrTiO 3,2026-02-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"TiO2 polymorph effect on ceramic core-shell microstructure, no OER",TiO2 polymorph effect on ceramic core-shell microstructure; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28715,10.1039/d5ma01411e,Acceptor-doping of lead-free (Ba 0.82 Ca 0.18 )(Zr 0.08 Ti 0.92 )O 3 with Fe induces piezoelectric hardening,2026-01-01,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Fe-doped piezoceramic BCZT, unrelated to OER.","Fe-doped perovskite piezoelectric ceramic; non-rutile, unrelated to OER",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28716,10.1021/acsaelm.6c00060,Al-Doped Rutile TiO 2 with Y 2 O 3 –ZrO 2 Stacks Achieving Thin Thickness and Low Leakage for Dynamic Random-Access Memory Capacitors,2026-02-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Al-doped rutile TiO2 for DRAM capacitor dielectrics, not OER",Al-doped rutile TiO2 dielectric stacks for DRAM capacitors; no OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28717,10.1002/anie.5206101,Atomic‐Mesoscale Synergy in Amorphous Iridium Oxide Catalysts for Proton Exchange Membrane Water Electrolysis,2026-02-18,POSSIBLY_RELEVANT,CLEARLY_IRRELEVANT,Amorphous hollandite-type IrOx OER catalyst for PEMWE; Ir-oxide family,"Amorphous, hollandite-type IrOx catalyst for PEM water electrolysis OER; explicitly non-rutile structure.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28718,10.26599/nr.2026.94908557,Large-sized nanostructure electrodes for anion exchange membrane water electrolysis,2026-02-20,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"Large-area V-RuNi/W-NiFe electrodes for AEM water electrolysis; metal alloys, not rutile oxide.",Ru-doped nanoparticle electrodes for industrial water electrolysis OER/HER.,FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28719,10.1016/j.fuel.2026.138786,Robust Ru active sites in RuO2/La2O3 heterostructures for High-Performance acidic water electrolysis,2026-02-19,POSSIBLY_RELEVANT,POSSIBLY_RELEVANT,"RuO2/La2O3 heterostructure for acidic water electrolysis; rutile RuO2, no abstract detail on computation.","RuO2 (rutile)/La2O3 heterostructure acidic OER catalyst, no abstract detail",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
S28720,10.1016/j.optlastec.2026.114988,Improving adhesion of hybrid Ti-CFRP joints obtained by direct co-bonding technique through laser surface treatments,2026-02-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Laser surface treatment of Ti-CFRP joints, unrelated","Laser surface treatment of Ti-CFRP joints, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28721,10.1103/tv12-d5vs,Thermally activated epitaxy of NbO,2026-02-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Thermally activated epitaxy of NbO thin films; no OER.,Thermally activated epitaxy of NbO; unrelated field.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28722,10.1021/acscatal.5c09313,Durable CO-Assisted Ethane-to-Ethanol Oxidation in Water over Platinum–Titanium Nanoalloys Formed via Strong Metal–Support Interaction,2026-02-19,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Pt-Ti nanoalloys on anatase TiO2 for ethane-to-ethanol oxidation; not OER.,Pt-Ti nanoalloy for ethane-to-ethanol oxidation; not water OER.,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28723,10.2172/3019689,Summary Report from the 2025 Interfaces for Energy and the Environment Conference,2026-01-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,Conference summary report on energy/environment interfaces,"Conference summary report, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28724,10.26599/nr.2026.94908561,Ultrathin defect-rich CoFeW-LDH nanosheets with lattice-confined tungsten single atoms for efficient electrocatalytic oxygen evolution reaction,2026-02-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,DFT study of CoFeW-LDH OER electrocatalyst; non-rutile layered double hydroxide.,"CoFeW layered double hydroxide OER with DFT, non-rutile hydroxide.",FULL_TEXT_REVIEW_RESCUE,NOT_DECIDED,NOT_CODED
S28725,10.1016/j.apsusc.2026.166350,Surface engineering of TiO2-CuO heterojunctions to optimize photocatalytic De-NOx performance,2026-02-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,"Experimental photocatalytic De-NOx on TiO2-CuO; no OER, no computation.","TiO2-CuO heterojunction De-NOx photocatalysis, unrelated",PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28726,10.26434/chemrxiv.15000260/v1,High-Throughput Experimentation on Oxide Photocatalyst: From Large-Scale Screening to Kinetic Insights,2026-02-20,CLEARLY_IRRELEVANT,CLEARLY_IRRELEVANT,High-throughput oxide photocatalyst screening for dye degradation; no OER.,High-throughput oxide photocatalyst screening for dye degradation; no OER,PRESCREEN_EXCLUDED,NOT_DECIDED,NOT_CODED
S28727,10.1039/d5sc08974c,Imaging hole transport at catalyst-coated MIS photoanodes for water splitting under high-intensity illumination,2026-01-01,CLEARLY_IRRELEVANT,POSSIBLY_RELEVANT,"MIS photoanode hole-transport imaging study, no CHE overpotential reported.","MIS photoanode water-splitting hole transport study; possible OER catalyst context, material unclear.",FULL_TEXT_REVIEW,NOT_DECIDED,NOT_CODED
